Date,Hour,Minute,Lat,Lon,Base
04.12.2014,20,56,40.7431,-73.9778,B02682
04.12.2014,20,57,40.6439,-73.7897,B02682
04.12.2014,20,57,40.7292,-74.0012,B02682
04.12.2014,20,57,40.7624,-73.9744,B02682
04.12.2014,20,57,40.7369,-74.0039,B02682
04.12.2014,20,57,40.6607,-73.9906,B02682
04.12.2014,20,57,40.7588,-73.9642,B02682
04.12.2014,20,57,40.726,-73.9896,B02682
04.12.2014,20,58,40.7101,-74.0092,B02682
04.12.2014,20,58,40.7745,-73.9822,B02682
04.12.2014,20,58,40.7241,-74.0083,B02682
04.12.2014,20,58,40.7324,-73.9931,B02682
04.12.2014,20,59,40.7243,-73.9889,B02682
04.12.2014,20,59,40.7094,-74.0103,B02682
04.12.2014,20,59,40.6915,-73.9936,B02682
04.12.2014,20,59,40.7309,-74.001,B02682
04.12.2014,20,59,40.7169,-73.9956,B02682
04.12.2014,20,59,40.7363,-74.0516,B02682
04.12.2014,20,59,40.6838,-73.9952,B02682
04.12.2014,21,00,40.6902,-73.9662,B02682
04.12.2014,21,00,40.7179,-74.0073,B02682
04.12.2014,21,00,40.7392,-73.9936,B02682
04.12.2014,21,00,40.7406,-74.0057,B02682
04.12.2014,21,00,40.7074,-73.9215,B02682
04.12.2014,21,01,40.742,-73.9848,B02682
04.12.2014,21,01,40.7426,-73.9913,B02682
04.12.2014,21,01,40.7637,-73.9798,B02682
04.12.2014,21,01,40.7024,-73.9868,B02682
04.12.2014,21,01,40.7215,-73.9464,B02682
04.12.2014,21,01,40.7118,-73.9521,B02682
04.12.2014,21,01,40.74,-73.9895,B02682
04.12.2014,21,01,40.7196,-73.9886,B02682
04.12.2014,21,01,40.7321,-74.0022,B02682
04.12.2014,21,01,40.7247,-73.9915,B02682
04.12.2014,21,01,40.7526,-73.9747,B02682
04.12.2014,21,01,40.6912,-73.9897,B02682
04.12.2014,21,01,40.7655,-73.9797,B02682
04.12.2014,21,02,40.7443,-74.0057,B02682
04.12.2014,21,02,40.7281,-73.982,B02682
04.12.2014,21,02,40.6482,-73.9677,B02682
04.12.2014,21,02,40.7282,-73.982,B02682
04.12.2014,21,02,40.6798,-73.9891,B02682
04.12.2014,21,02,40.6791,-73.9628,B02682
04.12.2014,21,02,40.7762,-73.9108,B02682
04.12.2014,21,02,40.7291,-74.0025,B02682
04.12.2014,21,02,40.7247,-73.994,B02682
04.12.2014,21,03,40.7264,-74.0003,B02682
04.12.2014,21,03,40.7602,-73.9654,B02682
04.12.2014,21,03,40.7643,-73.9706,B02682
04.12.2014,21,03,40.6449,-73.7821,B02682
04.12.2014,21,03,40.7431,-73.9561,B02682
04.12.2014,21,03,40.7435,-74.0036,B02682
04.12.2014,21,03,40.7236,-73.9792,B02682
04.12.2014,21,03,40.688,-73.9291,B02682
04.12.2014,21,03,40.7383,-73.98,B02682
04.12.2014,21,03,40.7207,-73.9872,B02682
04.12.2014,21,03,40.7392,-74.0013,B02682
04.12.2014,21,04,40.7373,-73.989,B02682
04.12.2014,21,04,40.7243,-73.9977,B02682
04.12.2014,21,04,40.7572,-73.9717,B02682
04.12.2014,21,04,40.7497,-74.0272,B02682
04.12.2014,21,04,40.7436,-73.9924,B02682
04.12.2014,21,04,40.7552,-74.0024,B02682
04.12.2014,21,04,40.6496,-73.9651,B02682
04.12.2014,21,04,40.7126,-73.9649,B02682
04.12.2014,21,04,40.7473,-73.9858,B02682
04.12.2014,21,04,40.7233,-73.9912,B02682
04.12.2014,21,05,40.7419,-74.0034,B02682
04.12.2014,21,05,40.7425,-73.9862,B02682
04.12.2014,21,05,40.7389,-73.9929,B02682
04.12.2014,21,05,40.7676,-73.981,B02682
04.12.2014,21,05,40.7219,-74.0027,B02682
04.12.2014,21,06,40.7267,-73.986,B02682
04.12.2014,21,06,40.7593,-73.9883,B02682
04.12.2014,21,06,40.7405,-74.002,B02682
04.12.2014,21,06,40.7184,-73.9946,B02682
04.12.2014,21,06,40.7198,-73.9932,B02682
04.12.2014,21,06,40.7594,-73.9919,B02682
04.12.2014,21,06,40.7146,-73.9918,B02682
04.12.2014,21,06,40.6822,-73.9797,B02682
04.12.2014,21,06,40.7035,-73.9906,B02682
04.12.2014,21,06,40.6844,-73.7736,B02682
04.12.2014,21,07,40.7451,-73.9888,B02682
04.12.2014,21,07,40.7721,-73.9828,B02682
04.12.2014,21,07,40.703,-73.9836,B02682
04.12.2014,21,07,40.76,-73.9729,B02682
04.12.2014,21,07,40.6871,-73.9569,B02682
04.12.2014,21,08,40.7597,-73.9878,B02682
04.12.2014,21,08,40.7494,-73.9711,B02682
04.12.2014,21,08,40.7185,-74.0078,B02682
04.12.2014,21,08,40.6868,-73.9937,B02682
04.12.2014,21,08,40.7113,-73.9678,B02682
04.12.2014,21,08,40.7333,-73.9989,B02682
04.12.2014,21,08,40.7358,-73.9558,B02682
04.12.2014,21,08,40.7559,-73.9945,B02682
04.12.2014,21,08,40.7424,-74.0043,B02682
04.12.2014,21,08,40.7404,-73.982,B02682
04.12.2014,21,08,40.7404,-73.982,B02682
04.12.2014,21,08,40.8163,-73.942,B02682
04.12.2014,21,09,40.6714,-73.9752,B02682
04.12.2014,21,09,40.7111,-73.9502,B02682
04.12.2014,21,09,40.7089,-74.0071,B02682
04.12.2014,21,09,40.6922,-73.9912,B02682
04.12.2014,21,09,40.7221,-73.9888,B02682
04.12.2014,21,09,40.7141,-73.9915,B02682
04.12.2014,21,09,40.7498,-73.9492,B02682
04.12.2014,21,09,40.7704,-73.9572,B02682
04.12.2014,21,09,40.7292,-74.0024,B02682
04.12.2014,21,09,40.6614,-73.941,B02682
04.12.2014,21,09,40.7421,-73.9849,B02682
04.12.2014,21,10,40.746,-74.0354,B02682
04.12.2014,21,10,40.7814,-73.9134,B02682
04.12.2014,21,10,40.7306,-73.9925,B02682
04.12.2014,21,10,40.7189,-73.9587,B02682
04.12.2014,21,10,40.7187,-73.992,B02682
04.12.2014,21,10,40.7381,-74.0078,B02682
04.12.2014,21,10,40.7479,-73.9869,B02682
04.12.2014,21,10,40.7386,-73.9977,B02682
04.12.2014,21,10,40.6799,-73.9893,B02682
04.12.2014,21,11,40.6798,-73.9896,B02682
04.12.2014,21,11,40.716,-74.0061,B02682
04.12.2014,21,12,40.7262,-73.7905,B02682
04.12.2014,21,12,40.7211,-73.9942,B02682
04.12.2014,21,12,40.737,-73.9784,B02682
04.12.2014,21,12,40.7678,-73.9823,B02682
04.12.2014,21,12,40.7071,-74.015,B02682
04.12.2014,21,12,40.7601,-73.985,B02682
04.12.2014,21,12,40.7211,-73.9418,B02682
04.12.2014,21,13,40.7178,-73.9579,B02682
04.12.2014,21,13,40.7327,-74.0075,B02682
04.12.2014,21,13,40.6977,-73.993,B02682
04.12.2014,21,13,40.7024,-73.9869,B02682
04.12.2014,21,13,40.727,-73.9931,B02682
04.12.2014,21,13,40.745,-74.0079,B02682
04.12.2014,21,14,40.7396,-74.0271,B02682
04.12.2014,21,14,40.734,-74.0005,B02682
04.12.2014,21,14,40.7629,-73.9657,B02682
04.12.2014,21,14,40.7079,-74.01,B02682
04.12.2014,21,14,40.7528,-74.0041,B02682
04.12.2014,21,14,40.743,-73.9795,B02682
04.12.2014,21,14,40.7398,-74.027,B02682
04.12.2014,21,14,40.7067,-74.0068,B02682
04.12.2014,21,14,40.7412,-73.9856,B02682
04.12.2014,21,14,40.6823,-73.9326,B02682
04.12.2014,21,14,40.5892,-73.8123,B02682
04.12.2014,21,14,40.7342,-73.9909,B02682
04.12.2014,21,15,40.739,-74.0006,B02682
04.12.2014,21,15,40.7023,-73.9431,B02682
04.12.2014,21,15,40.7343,-73.9991,B02682
04.12.2014,21,15,40.7313,-74.003,B02682
04.12.2014,21,15,40.7341,-73.9814,B02682
04.12.2014,21,16,40.7575,-73.8487,B02682
04.12.2014,21,16,40.7432,-73.9976,B02682
04.12.2014,21,16,40.7369,-73.9848,B02682
04.12.2014,21,16,40.6654,-73.957,B02682
04.12.2014,21,16,40.7575,-73.9859,B02682
04.12.2014,21,16,40.6889,-73.986,B02682
04.12.2014,21,16,40.7453,-73.9926,B02682
04.12.2014,21,16,40.7028,-73.9294,B02682
04.12.2014,21,16,40.7294,-73.98,B02682
04.12.2014,21,16,40.7436,-73.9842,B02682
04.12.2014,21,16,40.7165,-74.0067,B02682
04.12.2014,21,16,40.767,-73.9827,B02682
04.12.2014,21,16,40.7037,-73.9906,B02682
04.12.2014,21,16,40.7364,-73.9553,B02682
04.12.2014,21,16,40.7683,-73.9822,B02682
04.12.2014,21,16,40.7685,-73.9498,B02682
04.12.2014,21,16,40.7556,-73.8434,B02682
04.12.2014,21,16,40.7643,-73.9734,B02682
04.12.2014,21,16,40.7428,-74.0557,B02682
04.12.2014,21,17,40.7604,-73.9874,B02682
04.12.2014,21,17,40.7449,-73.9918,B02682
04.12.2014,21,17,40.7617,-73.9704,B02682
04.12.2014,21,17,40.7488,-74.0069,B02682
04.12.2014,21,17,40.7211,-73.9569,B02682
04.12.2014,21,17,40.7381,-74.0056,B02682
04.12.2014,21,18,40.7435,-73.9797,B02682
04.12.2014,21,18,40.7435,-73.9797,B02682
04.12.2014,21,18,40.7721,-73.9897,B02682
04.12.2014,21,18,40.6921,-73.9974,B02682
04.12.2014,21,18,40.7053,-74.0095,B02682
04.12.2014,21,18,40.6448,-73.7818,B02682
04.12.2014,21,18,40.74,-74.0268,B02682
04.12.2014,21,18,40.7201,-73.9892,B02682
04.12.2014,21,18,40.8253,-73.9745,B02682
04.12.2014,21,19,40.7296,-73.9916,B02682
04.12.2014,21,19,40.735,-73.9798,B02682
04.12.2014,21,19,40.8205,-73.9585,B02682
04.12.2014,21,19,40.7382,-74.0081,B02682
04.12.2014,21,19,40.7659,-73.9692,B02682
04.12.2014,21,19,40.7668,-73.991,B02682
04.12.2014,21,19,40.7601,-73.988,B02682
04.12.2014,21,20,40.7483,-73.9803,B02682
04.12.2014,21,20,40.72,-74.0102,B02682
04.12.2014,21,20,40.8171,-73.9385,B02682
04.12.2014,21,20,40.7455,-74.0029,B02682
04.12.2014,21,20,40.7417,-74.0035,B02682
04.12.2014,21,20,40.7729,-73.9086,B02682
04.12.2014,21,20,40.763,-73.9696,B02682
04.12.2014,21,20,40.7883,-73.955,B02682
04.12.2014,21,20,40.724,-73.9556,B02682
04.12.2014,21,20,40.7298,-73.9587,B02682
04.12.2014,21,20,40.717,-74.0091,B02682
04.12.2014,21,20,40.7381,-74.0046,B02682
04.12.2014,21,20,40.725,-73.9954,B02682
04.12.2014,21,20,40.725,-73.9954,B02682
04.12.2014,21,21,40.7604,-73.9746,B02682
04.12.2014,21,21,40.7233,-74.0051,B02682
04.12.2014,21,21,40.7902,-73.9658,B02682
04.12.2014,21,21,40.7609,-73.9677,B02682
04.12.2014,21,21,40.7702,-73.9618,B02682
04.12.2014,21,21,40.7252,-74.0035,B02682
04.12.2014,21,22,40.7736,-73.9597,B02682
04.12.2014,21,22,40.7115,-74.0068,B02682
04.12.2014,21,22,40.7593,-73.9957,B02682
04.12.2014,21,22,40.7316,-73.9967,B02682
04.12.2014,21,22,40.6798,-73.9896,B02682
04.12.2014,21,22,40.7462,-73.9792,B02682
04.12.2014,21,22,40.7413,-74.0061,B02682
04.12.2014,21,22,40.7781,-73.9629,B02682
04.12.2014,21,23,40.7649,-73.9807,B02682
04.12.2014,21,23,40.7379,-73.9921,B02682
04.12.2014,21,23,40.7294,-73.992,B02682
04.12.2014,21,23,40.7624,-73.9229,B02682
04.12.2014,21,23,40.699,-73.9934,B02682
04.12.2014,21,23,40.7205,-73.8458,B02682
04.12.2014,21,23,40.7393,-74.0028,B02682
04.12.2014,21,23,40.7347,-74.0062,B02682
04.12.2014,21,23,40.7614,-73.984,B02682
04.12.2014,21,23,40.7173,-73.9643,B02682
04.12.2014,21,24,40.7472,-73.9914,B02682
04.12.2014,21,24,40.6811,-73.9295,B02682
04.12.2014,21,24,40.7118,-73.954,B02682
04.12.2014,21,24,40.7079,-74.0075,B02682
04.12.2014,21,24,40.707,-73.9398,B02682
04.12.2014,21,24,40.6642,-73.9806,B02682
04.12.2014,21,24,40.7267,-73.9963,B02682
04.12.2014,21,24,40.7764,-73.976,B02682
04.12.2014,21,24,40.7573,-73.9821,B02682
04.12.2014,21,24,40.702,-73.9897,B02682
04.12.2014,21,24,40.7589,-73.9941,B02682
04.12.2014,21,24,40.7636,-73.9706,B02682
04.12.2014,21,25,40.7442,-73.9973,B02682
04.12.2014,21,25,40.7099,-73.9624,B02682
04.12.2014,21,25,40.7376,-73.9972,B02682
04.12.2014,21,25,40.7203,-74.0022,B02682
04.12.2014,21,25,40.7651,-73.9615,B02682
04.12.2014,21,25,40.7423,-73.934,B02682
04.12.2014,21,25,40.7667,-73.9607,B02682
04.12.2014,21,25,40.6804,-73.9346,B02682
04.12.2014,21,26,40.6769,-73.9359,B02682
04.12.2014,21,26,40.7792,-73.9609,B02682
04.12.2014,21,26,40.7298,-73.9583,B02682
04.12.2014,21,26,40.7614,-73.983,B02682
04.12.2014,21,26,40.664,-73.9843,B02682
04.12.2014,21,26,40.7597,-73.9666,B02682
04.12.2014,21,26,40.6777,-73.947,B02682
04.12.2014,21,26,40.7458,-73.9512,B02682
04.12.2014,21,27,40.7949,-73.9427,B02682
04.12.2014,21,27,40.738,-73.9906,B02682
04.12.2014,21,27,40.728,-74.003,B02682
04.12.2014,21,27,40.7595,-73.9888,B02682
04.12.2014,21,27,40.7809,-73.9544,B02682
04.12.2014,21,27,40.8693,-73.8262,B02682
04.12.2014,21,27,40.7568,-73.972,B02682
04.12.2014,21,27,40.7854,-73.9518,B02682
04.12.2014,21,27,40.7295,-74.0023,B02682
04.12.2014,21,28,40.7616,-73.9866,B02682
04.12.2014,21,28,40.7142,-73.9563,B02682
04.12.2014,21,28,40.76,-73.9769,B02682
04.12.2014,21,28,40.7165,-73.9892,B02682
04.12.2014,21,28,40.7378,-73.9901,B02682
04.12.2014,21,28,40.7706,-73.9602,B02682
04.12.2014,21,28,40.8048,-73.9521,B02682
04.12.2014,21,29,40.7753,-73.9536,B02682
04.12.2014,21,29,40.6461,-73.7805,B02682
04.12.2014,21,29,40.6644,-73.9807,B02682
04.12.2014,21,29,40.7418,-74.0037,B02682
04.12.2014,21,29,40.7384,-74.0393,B02682
04.12.2014,21,29,40.6761,-73.9509,B02682
04.12.2014,21,29,40.7638,-73.9838,B02682
04.12.2014,21,29,40.7079,-73.817,B02682
04.12.2014,21,29,40.7316,-74.0007,B02682
04.12.2014,21,29,40.7316,-74.0007,B02682
04.12.2014,21,30,40.7378,-73.9866,B02682
04.12.2014,21,30,40.7156,-73.9645,B02682
04.12.2014,21,30,40.7072,-74.0044,B02682
04.12.2014,21,30,40.7602,-73.9773,B02682
04.12.2014,21,31,40.7281,-74.0497,B02682
04.12.2014,21,31,40.6855,-73.9772,B02682
04.12.2014,21,31,40.7077,-74.0019,B02682
04.12.2014,21,31,40.7202,-74.0012,B02682
04.12.2014,21,31,40.7183,-73.9919,B02682
04.12.2014,21,32,40.7424,-73.9921,B02682
04.12.2014,21,32,40.7289,-73.991,B02682
04.12.2014,21,32,40.7129,-73.9589,B02682
04.12.2014,21,32,40.7592,-73.992,B02682
04.12.2014,21,32,40.7644,-73.9688,B02682
04.12.2014,21,32,40.7433,-74.0075,B02682
04.12.2014,21,32,40.7301,-73.9866,B02682
04.12.2014,21,32,40.6186,-73.9928,B02682
04.12.2014,21,32,40.7647,-73.9701,B02682
04.12.2014,21,32,40.7077,-74.0084,B02682
04.12.2014,21,32,40.6856,-73.9977,B02682
04.12.2014,21,33,40.756,-73.9944,B02682
04.12.2014,21,33,40.7752,-73.9595,B02682
04.12.2014,21,33,40.6943,-73.9305,B02682
04.12.2014,21,33,40.73,-74.002,B02682
04.12.2014,21,33,40.7727,-73.9814,B02682
04.12.2014,21,33,40.7035,-73.9907,B02682
04.12.2014,21,33,40.7322,-74.0077,B02682
04.12.2014,21,33,40.7643,-73.9959,B02682
04.12.2014,21,33,40.7724,-73.9557,B02682
04.12.2014,21,33,40.834,-73.8212,B02682
04.12.2014,21,34,40.763,-73.9856,B02682
04.12.2014,21,34,40.8179,-73.9607,B02682
04.12.2014,21,34,40.7143,-74.0149,B02682
04.12.2014,21,34,40.7377,-73.9999,B02682
04.12.2014,21,34,40.7409,-73.9935,B02682
04.12.2014,21,34,40.7375,-74.005,B02682
04.12.2014,21,34,40.7302,-73.9938,B02682
04.12.2014,21,34,40.7193,-73.9888,B02682
04.12.2014,21,34,40.6626,-73.9339,B02682
04.12.2014,21,34,40.745,-73.8928,B02682
04.12.2014,21,34,40.7337,-73.9769,B02682
04.12.2014,21,35,40.7186,-74.0089,B02682
04.12.2014,21,35,40.7443,-73.9846,B02682
04.12.2014,21,35,40.764,-73.9883,B02682
04.12.2014,21,35,40.7574,-73.9892,B02682
04.12.2014,21,35,40.7292,-73.9923,B02682
04.12.2014,21,35,40.7707,-73.9919,B02682
04.12.2014,21,35,40.7672,-73.9684,B02682
04.12.2014,21,35,40.7141,-73.9975,B02682
04.12.2014,21,35,40.7423,-73.6152,B02682
04.12.2014,21,35,40.7644,-73.9852,B02682
04.12.2014,21,35,40.759,-73.988,B02682
04.12.2014,21,35,40.6774,-73.9983,B02682
04.12.2014,21,35,40.7553,-73.9844,B02682
04.12.2014,21,36,40.7644,-73.9846,B02682
04.12.2014,21,36,40.753,-73.9685,B02682
04.12.2014,21,36,40.7249,-73.9922,B02682
04.12.2014,21,36,40.7646,-73.9838,B02682
04.12.2014,21,36,40.7617,-73.9651,B02682
04.12.2014,21,36,40.7603,-73.9775,B02682
04.12.2014,21,36,40.7509,-73.9844,B02682
04.12.2014,21,37,40.7249,-73.9951,B02682
04.12.2014,21,37,40.7155,-73.9916,B02682
04.12.2014,21,37,40.728,-74.0029,B02682
04.12.2014,21,37,40.719,-73.9641,B02682
04.12.2014,21,37,40.7503,-74.0328,B02682
04.12.2014,21,37,40.7619,-73.9577,B02682
04.12.2014,21,37,40.7567,-73.9825,B02682
04.12.2014,21,37,40.7319,-73.9998,B02682
04.12.2014,21,38,40.733,-74.004,B02682
04.12.2014,21,38,40.7509,-74.0042,B02682
04.12.2014,21,38,40.7219,-73.9579,B02682
04.12.2014,21,38,40.689,-73.9593,B02682
04.12.2014,21,38,40.7203,-73.9631,B02682
04.12.2014,21,38,40.6643,-73.9805,B02682
04.12.2014,21,38,40.7019,-73.9847,B02682
04.12.2014,21,38,40.7599,-73.9783,B02682
04.12.2014,21,38,40.694,-73.9481,B02682
04.12.2014,21,38,40.7379,-73.9904,B02682
04.12.2014,21,39,40.7613,-73.9867,B02682
04.12.2014,21,39,40.7788,-73.9619,B02682
04.12.2014,21,39,40.7646,-73.9736,B02682
04.12.2014,21,39,40.7026,-73.9876,B02682
04.12.2014,21,39,40.7253,-74.0035,B02682
04.12.2014,21,39,40.6856,-73.9782,B02682
04.12.2014,21,40,40.7041,-73.9148,B02682
04.12.2014,21,40,40.7256,-73.9949,B02682
04.12.2014,21,40,40.7457,-73.9936,B02682
04.12.2014,21,40,40.7591,-73.9884,B02682
04.12.2014,21,40,40.7689,-73.9813,B02682
04.12.2014,21,40,40.6909,-74.1781,B02682
04.12.2014,21,40,40.7205,-73.957,B02682
04.12.2014,21,40,40.761,-73.9947,B02682
04.12.2014,21,40,40.8262,-73.944,B02682
04.12.2014,21,40,40.7015,-73.9271,B02682
04.12.2014,21,41,40.7485,-74.0061,B02682
04.12.2014,21,41,40.7223,-74.0038,B02682
04.12.2014,21,41,40.7668,-73.9534,B02682
04.12.2014,21,41,40.653,-73.9442,B02682
04.12.2014,21,41,40.7369,-73.9999,B02682
04.12.2014,21,41,40.7342,-73.9989,B02682
04.12.2014,21,41,40.7417,-73.9936,B02682
04.12.2014,21,41,40.7268,-73.9944,B02682
04.12.2014,21,41,40.7524,-73.9933,B02682
04.12.2014,21,41,40.7384,-73.9935,B02682
04.12.2014,21,41,40.744,-73.9741,B02682
04.12.2014,21,41,40.7402,-74.0057,B02682
04.12.2014,21,41,40.7324,-73.9985,B02682
04.12.2014,21,41,40.7567,-73.9983,B02682
04.12.2014,21,41,40.7635,-73.9852,B02682
04.12.2014,21,42,40.7983,-73.9599,B02682
04.12.2014,21,42,40.7142,-73.9566,B02682
04.12.2014,21,42,40.7203,-74.0085,B02682
04.12.2014,21,42,40.7454,-73.9904,B02682
04.12.2014,21,42,40.7322,-74.0077,B02682
04.12.2014,21,42,40.8146,-73.9479,B02682
04.12.2014,21,42,40.6895,-73.9705,B02682
04.12.2014,21,43,40.7118,-73.9574,B02682
04.12.2014,21,43,40.764,-73.9743,B02682
04.12.2014,21,43,40.7222,-74.0094,B02682
04.12.2014,21,43,40.7117,-73.9629,B02682
04.12.2014,21,43,40.7327,-73.9757,B02682
04.12.2014,21,43,40.7229,-74.005,B02682
04.12.2014,21,43,40.745,-73.9862,B02682
04.12.2014,21,43,40.7388,-74.0086,B02682
04.12.2014,21,43,40.7629,-73.9846,B02682
04.12.2014,21,43,40.717,-73.8404,B02682
04.12.2014,21,43,40.7553,-73.9912,B02682
04.12.2014,21,44,40.6856,-73.9912,B02682
04.12.2014,21,44,40.734,-73.9804,B02682
04.12.2014,21,44,40.7337,-73.9922,B02682
04.12.2014,21,44,40.7264,-73.9933,B02682
04.12.2014,21,44,40.7591,-73.9945,B02682
04.12.2014,21,44,40.719,-74.0123,B02682
04.12.2014,21,44,40.7249,-73.9955,B02682
04.12.2014,21,44,40.7987,-73.9637,B02682
04.12.2014,21,44,40.7198,-74.0072,B02682
04.12.2014,21,44,40.7198,-74.0072,B02682
04.12.2014,21,45,40.7462,-74.0009,B02682
04.12.2014,21,45,40.7121,-73.9634,B02682
04.12.2014,21,45,40.7334,-74.003,B02682
04.12.2014,21,45,40.7203,-73.9543,B02682
04.12.2014,21,45,40.722,-73.9853,B02682
04.12.2014,21,45,40.7286,-74.005,B02682
04.12.2014,21,45,40.7521,-73.9777,B02682
04.12.2014,21,45,40.714,-74.0094,B02682
04.12.2014,21,45,40.6458,-73.7768,B02682
04.12.2014,21,45,40.7363,-73.9865,B02682
04.12.2014,21,45,40.727,-73.98,B02682
04.12.2014,21,46,40.6964,-73.9945,B02682
04.12.2014,21,46,40.7213,-74.0099,B02682
04.12.2014,21,46,40.7211,-74.01,B02682
04.12.2014,21,46,40.7199,-73.9912,B02682
04.12.2014,21,46,40.7199,-73.9912,B02682
04.12.2014,21,46,40.7656,-73.9664,B02682
04.12.2014,21,46,40.7357,-74.006,B02682
04.12.2014,21,46,40.7363,-74.0028,B02682
04.12.2014,21,46,40.7049,-74.0098,B02682
04.12.2014,21,46,40.7763,-73.9822,B02682
04.12.2014,21,46,40.7337,-74.0044,B02682
04.12.2014,21,46,40.7518,-73.9771,B02682
04.12.2014,21,46,40.7577,-73.9896,B02682
04.12.2014,21,46,40.7291,-74.0002,B02682
04.12.2014,21,46,40.7167,-74.0066,B02682
04.12.2014,21,47,40.7227,-73.9882,B02682
04.12.2014,21,47,40.7644,-73.9837,B02682
04.12.2014,21,47,40.7655,-73.964,B02682
04.12.2014,21,47,40.7747,-73.9842,B02682
04.12.2014,21,47,40.7272,-74.0033,B02682
04.12.2014,21,47,40.714,-73.9412,B02682
04.12.2014,21,47,40.7492,-73.9851,B02682
04.12.2014,21,47,40.7219,-74.0042,B02682
04.12.2014,21,48,40.7367,-74.0046,B02682
04.12.2014,21,48,40.7444,-73.9905,B02682
04.12.2014,21,48,40.7595,-73.9757,B02682
04.12.2014,21,48,40.7452,-74.0022,B02682
04.12.2014,21,48,40.7583,-73.9898,B02682
04.12.2014,21,48,40.7079,-74.0145,B02682
04.12.2014,21,48,40.732,-73.9861,B02682
04.12.2014,21,48,40.7647,-73.9828,B02682
04.12.2014,21,48,40.7577,-73.9858,B02682
04.12.2014,21,48,40.7511,-74.0305,B02682
04.12.2014,21,48,40.7511,-74.0305,B02682
04.12.2014,21,48,40.7362,-73.992,B02682
04.12.2014,21,48,40.6795,-73.9412,B02682
04.12.2014,21,48,40.7145,-73.9972,B02682
04.12.2014,21,49,40.7274,-73.983,B02682
04.12.2014,21,49,40.7321,-74.0035,B02682
04.12.2014,21,49,40.7409,-74.0405,B02682
04.12.2014,21,49,40.7268,-73.9941,B02682
04.12.2014,21,49,40.6869,-73.9777,B02682
04.12.2014,21,49,40.7343,-74.0026,B02682
04.12.2014,21,49,40.7633,-73.9854,B02682
04.12.2014,21,49,40.7191,-74.0108,B02682
04.12.2014,21,49,40.7014,-73.9138,B02682
04.12.2014,21,49,40.7319,-73.9838,B02682
04.12.2014,21,50,40.736,-74.0337,B02682
04.12.2014,21,50,40.7608,-73.9909,B02682
04.12.2014,21,50,40.7497,-73.9816,B02682
04.12.2014,21,50,40.7067,-74.0127,B02682
04.12.2014,21,50,40.7294,-74.0017,B02682
04.12.2014,21,50,40.7126,-73.9569,B02682
04.12.2014,21,50,40.7094,-74.0018,B02682
04.12.2014,21,50,40.7637,-73.9836,B02682
04.12.2014,21,50,40.7597,-73.9917,B02682
04.12.2014,21,50,40.7236,-74.0086,B02682
04.12.2014,21,50,40.7618,-73.9946,B02682
04.12.2014,21,50,40.6772,-73.9576,B02682
04.12.2014,21,50,40.7909,-73.9752,B02682
04.12.2014,21,51,40.7283,-73.9879,B02682
04.12.2014,21,51,40.717,-74.0039,B02682
04.12.2014,21,51,40.7214,-73.9927,B02682
04.12.2014,21,51,40.7416,-73.9812,B02682
04.12.2014,21,51,40.7601,-73.9778,B02682
04.12.2014,21,51,40.7616,-73.9829,B02682
04.12.2014,21,51,40.7144,-73.9653,B02682
04.12.2014,21,51,40.7293,-73.9989,B02682
04.12.2014,21,51,40.7298,-73.995,B02682
04.12.2014,21,51,40.7424,-73.9944,B02682
04.12.2014,21,51,40.7265,-74.0023,B02682
04.12.2014,21,51,40.7421,-73.992,B02682
04.12.2014,21,51,40.718,-73.9597,B02682
04.12.2014,21,51,40.7249,-73.9984,B02682
04.12.2014,21,52,40.7654,-73.9838,B02682
04.12.2014,21,52,40.7335,-74.0005,B02682
04.12.2014,21,52,40.7437,-73.9728,B02682
04.12.2014,21,52,40.7347,-73.9864,B02682
04.12.2014,21,52,40.7613,-73.9794,B02682
04.12.2014,21,52,40.7635,-73.9851,B02682
04.12.2014,21,52,40.7261,-73.992,B02682
04.12.2014,21,52,40.7767,-73.9549,B02682
04.12.2014,21,52,40.7448,-73.9773,B02682
04.12.2014,21,52,40.7191,-73.9925,B02682
04.12.2014,21,52,40.756,-73.9833,B02682
04.12.2014,21,52,40.5924,-73.6412,B02682
04.12.2014,21,52,40.703,-73.9258,B02682
04.12.2014,21,53,40.7414,-74.0006,B02682
04.12.2014,21,53,40.7488,-73.98,B02682
04.12.2014,21,53,40.7251,-73.9949,B02682
04.12.2014,21,53,40.8101,-73.9469,B02682
04.12.2014,21,53,40.7173,-73.9499,B02682
04.12.2014,21,53,40.7507,-74.0036,B02682
04.12.2014,21,53,40.7695,-73.9171,B02682
04.12.2014,21,53,40.762,-73.9863,B02682
04.12.2014,21,53,40.7561,-73.9726,B02682
04.12.2014,21,53,40.7285,-74.0053,B02682
04.12.2014,21,53,40.7169,-73.9979,B02682
04.12.2014,21,54,40.756,-73.9831,B02682
04.12.2014,21,54,40.75,-73.8654,B02682
04.12.2014,21,54,40.7214,-74.0092,B02682
04.12.2014,21,54,40.7577,-73.993,B02682
04.12.2014,21,54,40.7713,-73.9832,B02682
04.12.2014,21,54,40.6605,-73.992,B02682
04.12.2014,21,54,40.6789,-73.9868,B02682
04.12.2014,21,54,40.6443,-73.7823,B02682
04.12.2014,21,54,40.7371,-74.0014,B02682
04.12.2014,21,54,40.7191,-73.9588,B02682
04.12.2014,21,54,40.6842,-73.955,B02682
